compound_id,source_name,formula,ion_mode,charge,exact_mass,formula_score,best_path_score,path_count,mechanism_count,source_fragment_count,generation_types,best_node_id,representative_path,all_node_ids,diagnostic_tag,material_diagnostic_score
ETFE,Ethylene-TFE copolymer,C5H8F3,positive,1,125.05780974603,0.688,0.518,44,1,44,recombination,node_2448,node_0003 + node_0049 | single_dehydrogenative_recombination | protonation,node_2448;node_2452;node_2460;node_2464;node_3284;node_3392;node_3608;node_3716;node_5822;node_5830;node_5846;node_5854;node_6002;node_6006;node_6014;node_6018;node_8435;node_8459;node_8531;node_8543;node_9569;node_9577;node_9613;node_9617;node_9757;node_9765;node_9793;node_9797;node_9833;node_9841;node_9865;node_9869;node_9949;node_9957;node_9973;node_9977;node_9989;node_9997;node_10009;node_10013;node_10032;node_10040;node_10048;node_10052,structural_candidate_only,0.1
ETFE,Ethylene-TFE copolymer,C6H11F2,positive,1,121.08288167999,0.688,0.518,26,1,26,recombination,node_2484,node_0003 + node_0068 | single_dehydrogenative_recombination | protonation,node_2484;node_2492;node_2496;node_2504;node_2508;node_2520;node_4360;node_4576;node_4684;node_4900;node_5008;node_5332;node_5898;node_5914;node_5922;node_5938;node_5946;node_5970;node_6038;node_6046;node_6050;node_6058;node_6062;node_6074;node_9645;node_9697,structural_candidate_only,0.1
ETFE,Ethylene-TFE copolymer,C6H8F5,positive,1,175.05461607149,0.688,0.518,88,1,88,recombination,node_2380,node_0002 + node_0070 | single_dehydrogenative_recombination | protonation,node_2380;node_2392;node_2672;node_2780;node_2880;node_2884;node_2892;node_2896;node_3104;node_3212;node_3300;node_3408;node_3508;node_3512;node_3524;node_3528;node_3624;node_3732;node_4464;node_4788;node_5586;node_5610;node_5726;node_5738;node_6435;node_6599;node_6719;node_6879;node_6975;node_6983;node_6999;node_7007;node_7139;node_7143;node_7151;node_7155;node_7493;node_7641;node_7729;node_7873;node_8952;node_8968;node_8976;node_8992;node_9000;node_9022;node_9038;node_9046;node_9050;node_9058;node_9062;node_9074;node_9100;node_9116;node_9124;node_9140;node_9148;node_9170;node_9182;node_9190;node_9194;node_9202;node_9206;node_9218;node_9281;node_9297;node_9305;node_9321;node_9329;node_9351;node_9359;node_9367;node_9371;node_9379;node_9383;node_9395;node_9403;node_9419;node_9427;node_9443;node_9451;node_9473;node_9477;node_9485;node_9489;node_9497;node_9501;node_9513,structural_candidate_only,0.1
ETFE,Ethylene-TFE copolymer,C7H11F4,positive,1,171.07968800545,0.688,0.518,56,1,56,recombination,node_2704,node_0005 + node_0070 | single_dehydrogenative_recombination | protonation,node_2704;node_2716;node_2812;node_2824;node_2916;node_2924;node_2928;node_2936;node_2940;node_2952;node_3136;node_3148;node_3244;node_3256;node_4376;node_4476;node_4480;node_4492;node_4496;node_4592;node_4700;node_4800;node_4804;node_4816;node_4820;node_4916;node_5024;node_5348;node_6503;node_6527;node_6631;node_6643;node_6787;node_6811;node_6911;node_6923;node_7051;node_7067;node_7075;node_7091;node_7099;node_7123;node_7175;node_7183;node_7187;node_7195;node_7199;node_7211;node_7561;node_7585;node_7673;node_7685;node_7797;node_7821;node_7905;node_7917,structural_candidate_only,0.1
ETFE,Ethylene-TFE copolymer,C5H4F8,positive,1,216.01852543076,0.6859999999999999,0.516,4,1,4,recombination,node_2312,node_0002 + node_0035 | single_dehydrogenative_recombination | protonation,node_2312;node_2524;node_5446;node_5658,structural_candidate_only,0.1
ETFE,Ethylene-TFE copolymer,C5H9F2,positive,1,107.06723161553,0.6859999999999999,0.5359999999999999,3,1,3,recombination,node_5788,node_0033 + node_0041 | dehydrogenative_coupling | protonation,node_2430;node_2850;node_5788,structural_candidate_only,0.1
ETFE,Ethylene-TFE copolymer,C6H7F7,positive,1,212.04359736472,0.6859999999999999,0.516,24,1,24,recombination,node_2532,node_0004 + node_0037 | single_dehydrogenative_recombination | protonation,node_2532;node_2536;node_2548;node_2552;node_2640;node_2748;node_3072;node_3180;node_5504;node_5512;node_5528;node_5536;node_5688;node_5692;node_5700;node_5704;node_6082;node_6090;node_6113;node_6121;node_6275;node_6279;node_6291;node_6295,structural_candidate_only,0.1
ETFE,Ethylene-TFE copolymer,C7H9F7,positive,1,226.05924742918,0.6859999999999999,0.516,16,1,16,recombination,node_2316,node_0002 + node_0037 | single_dehydrogenative_recombination | protonation,node_2316;node_2320;node_2332;node_2336;node_2632;node_2740;node_3064;node_3172;node_5454;node_5462;node_5486;node_5494;node_5662;node_5666;node_5678;node_5682,structural_candidate_only,0.1
ETFE,Ethylene-TFE copolymer,C8H12F6,positive,1,222.08431936314,0.6859999999999999,0.516,24,1,24,recombination,node_2644,node_0005 + node_0039 | single_dehydrogenative_recombination | protonation,node_2644;node_2656;node_2660;node_2752;node_2764;node_2768;node_3076;node_3080;node_3092;node_3184;node_3188;node_3200;node_6379;node_6403;node_6411;node_6571;node_6583;node_6587;node_6687;node_6695;node_6863;node_6867;node_7469;node_7629,structural_candidate_only,0.1
ETFE,Ethylene-TFE copolymer,C3F6,negative,-1,149.99041897638,0.6759999999999999,0.506,5,1,5,recombination,node_2545,node_0004 + node_0043 | single_dehydrogenative_recombination | deprotonation,node_2545;node_2965;node_4043;node_6103;node_6182,structural_candidate_only,0.1
ETFE,Ethylene-TFE copolymer,C4H2F6,negative,-1,164.00606904084,0.6759999999999999,0.506,21,1,21,recombination,node_2329,node_0002 + node_0043 | single_dehydrogenative_recombination | deprotonation,node_2329;node_2563;node_2957;node_3503;node_4035;node_5475;node_5557;node_6148;node_6310;node_8925;node_8936;node_8943;node_9025;node_9029;node_9033;node_9084;node_9091;node_9173;node_9177;node_9272;node_9354,structural_candidate_only,0.1
ETFE,Ethylene-TFE copolymer,C4H4F4,negative,-1,128.02491277984,0.6759999999999999,0.506,24,1,24,recombination,node_2421,node_0003 + node_0035 | single_dehydrogenative_recombination | deprotonation,node_2421;node_2529;node_2869;node_2977;node_4054;node_5763;node_6948;node_7030;node_8070;node_8078;node_8150;node_8154;node_8282;node_8290;node_8358;node_8362;node_8670;node_8678;node_8738;node_8742;node_8846;node_8854;node_8910;node_8914,structural_candidate_only,0.1
ETFE,Ethylene-TFE copolymer,C5H4F6,negative,-1,178.0217191053,0.6759999999999999,0.506,39,1,39,recombination,node_2541,node_0004 + node_0041 | single_dehydrogenative_recombination | deprotonation,node_2347;node_2541;node_2857;node_3495;node_5521;node_5697;node_6095;node_7978;node_7986;node_7998;node_8006;node_8106;node_8110;node_8114;node_8118;node_8190;node_8198;node_8210;node_8218;node_8314;node_8318;node_8322;node_8326;node_8578;node_8586;node_8598;node_8606;node_8694;node_8698;node_8702;node_8706;node_8754;node_8762;node_8774;node_8782;node_8866;node_8870;node_8874;node_8878,structural_candidate_only,0.1
ETFE,Ethylene-TFE copolymer,C5H5F5,negative,-1,160.0311409748,0.6759999999999999,0.506,52,1,52,recombination,node_2653,node_0005 + node_0043 | single_dehydrogenative_recombination | deprotonation,node_2595;node_2607;node_2653;node_2761;node_2899;node_2903;node_2907;node_2911;node_2969;node_2973;node_2981;node_2985;node_3089;node_3197;node_3839;node_3947;node_4046;node_4050;node_4061;node_4065;node_4159;node_4267;node_4471;node_4795;node_6212;node_6236;node_6342;node_6354;node_6392;node_6474;node_6676;node_6758;node_7018;node_7026;node_7038;node_7046;node_7162;node_7166;node_7170;node_7174;node_7216;node_7224;node_7532;node_7768;node_7954;node_8094;node_8166;node_8302;node_8374;node_8382;node_8502;node_8506,structural_candidate_only,0.1
ETFE,Ethylene-TFE copolymer,C5H6F4,negative,-1,142.0405628443,0.6759999999999999,0.506,85,1,85,recombination,node_2309,node_0002 + node_0033 | single_dehydrogenative_recombination | deprotonation,node_2309;node_2417;node_2727;node_2731;node_2835;node_2839;node_2887;node_3023;node_3031;node_3035;node_3043;node_3047;node_3059;node_3159;node_3163;node_3267;node_3271;node_3515;node_4379;node_4595;node_4703;node_4919;node_5027;node_5123;node_5127;node_5139;node_5143;node_5231;node_5235;node_5247;node_5251;node_5351;node_5435;node_6554;node_6562;node_6658;node_6662;node_6838;node_6846;node_6938;node_6942;node_6994;node_7150;node_7310;node_7326;node_7334;node_7350;node_7358;node_7380;node_7428;node_7436;node_7440;node_7448;node_7452;node_7464;node_7612;node_7620;node_7700;node_7704;node_7848;node_7856;node_7932;node_7936;node_8959;node_8983;node_9041;node_9053;node_9107;node_9131;node_9185;node_9197;node_9229;node_9237;node_9241;node_9249;node_9253;node_9265;node_9288;node_9312;node_9362;node_9374;node_9410;node_9434;node_9480;node_9492,structural_candidate_only,0.1
ETFE,Ethylene-TFE copolymer,C6H6F6,negative,-1,192.03736916976,0.6759999999999999,0.506,103,1,103,recombination,node_2325,node_0002 + node_0041 | single_dehydrogenative_recombination | deprotonation,node_2325;node_2591;node_2599;node_2603;node_2611;node_2615;node_2627;node_2683;node_2687;node_2691;node_2695;node_2791;node_2795;node_2799;node_2803;node_2849;node_3115;node_3119;node_3123;node_3127;node_3223;node_3227;node_3231;node_3235;node_3831;node_3835;node_3847;node_3851;node_3939;node_3943;node_3955;node_3959;node_4151;node_4155;node_4167;node_4171;node_4259;node_4263;node_4275;node_4279;node_4363;node_4579;node_4687;node_4903;node_5011;node_5335;node_5467;node_6204;node_6220;node_6228;node_6244;node_6252;node_6274;node_6338;node_6346;node_6350;node_6358;node_6362;node_6374;node_6462;node_6470;node_6482;node_6490;node_6614;node_6618;node_6622;node_6626;node_6746;node_6754;node_6766;node_6774;node_6894;node_6898;node_6902;node_6906;node_7520;node_7528;node_7540;node_7548;node_7656;node_7660;node_7664;node_7668;node_7756;node_7764;node_7776;node_7784;node_7888;node_7892;node_7896;node_7900;node_7946;node_7962;node_7970;node_8090;node_8098;node_8102;node_8174;node_8182;node_8306;node_8310;node_8570;node_8690,structural_candidate_only,0.1
ETFE,Ethylene-TFE copolymer,C6H9F3,negative,-1,138.06563477826,0.6759999999999999,0.506,20,1,20,recombination,node_2425,node_0003 + node_0037 | single_dehydrogenative_recombination | deprotonation,node_2425;node_2429;node_2441;node_2445;node_2637;node_2745;node_2919;node_2931;node_3069;node_3177;node_4483;node_4807;node_5771;node_5779;node_5803;node_5811;node_7062;node_7086;node_7182;node_7194,structural_candidate_only,0.1
ETFE,Ethylene-TFE copolymer,C7H9F5,negative,-1,188.06244110372,0.6759999999999999,0.506,60,1,60,recombination,node_2649,node_0005 + node_0041 | single_dehydrogenative_recombination | deprotonation,node_2649;node_2757;node_2861;node_2865;node_2873;node_2877;node_3085;node_3193;node_6384;node_6668;node_6956;node_6964;node_8014;node_8030;node_8038;node_8054;node_8062;node_8086;node_8122;node_8130;node_8134;node_8142;node_8146;node_8158;node_8226;node_8242;node_8250;node_8266;node_8274;node_8298;node_8330;node_8338;node_8342;node_8350;node_8354;node_8366;node_8614;node_8630;node_8638;node_8654;node_8662;node_8686;node_8710;node_8718;node_8722;node_8730;node_8734;node_8746;node_8790;node_8806;node_8814;node_8830;node_8838;node_8862;node_8882;node_8890;node_8894;node_8902;node_8906;node_8918,structural_candidate_only,0.1
ETFE,Ethylene-TFE copolymer,C5H7F5,negative,-1,162.04679103926,0.6679999999999999,0.498,8,1,8,recombination,node_6396,node_0037 + node_0044 | h_transfer_recombination | electron_gain,node_6396;node_6580;node_6680;node_6860;node_7220;node_7228;node_7382;node_7386,structural_candidate_only,0.1
ETFE,Ethylene-TFE copolymer,C6H11F3,negative,-1,140.08128484272,0.6679999999999999,0.498,8,1,8,recombination,node_5775,node_0033 + node_0038 | h_transfer_recombination | electron_gain,node_5775;node_5783;node_5807;node_5815;node_5979;node_5983;node_5995;node_5999,structural_candidate_only,0.1
ETFE,Ethylene-TFE copolymer,C7H11F5,negative,-1,190.07809116818,0.6679999999999999,0.498,8,1,8,recombination,node_6388,node_0037 + node_0042 | h_transfer_recombination | electron_gain,node_6388;node_6576;node_6672;node_6856;node_6960;node_6968;node_7132;node_7136,structural_candidate_only,0.1
ETFE,Ethylene-TFE copolymer,C2H,negative,-1,25.00782503223,0.6580000000000001,0.6580000000000001,1,1,1,feature_rule,node_2068,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C2H,node_2068,generic_hydrocarbon_background,0.0
ETFE,Ethylene-TFE copolymer,C2H3,positive,1,27.02347509669,0.6580000000000001,0.6580000000000001,1,1,1,feature_rule,node_2058,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C2H3,node_2058,generic_hydrocarbon_background,0.0
ETFE,Ethylene-TFE copolymer,C3,negative,-1,36.0,0.6580000000000001,0.6580000000000001,1,1,1,feature_rule,node_2069,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C3,node_2069,generic_hydrocarbon_background,0.0
ETFE,Ethylene-TFE copolymer,C3H,negative,-1,37.00782503223,0.6580000000000001,0.6580000000000001,1,1,1,feature_rule,node_2070,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C3H,node_2070,generic_hydrocarbon_background,0.0
ETFE,Ethylene-TFE copolymer,C3H3,positive,1,39.02347509669,0.6580000000000001,0.6580000000000001,1,1,1,feature_rule,node_2060,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C3H3,node_2060,generic_hydrocarbon_background,0.0
ETFE,Ethylene-TFE copolymer,C3H5,positive,1,41.03912516115,0.6580000000000001,0.6580000000000001,1,1,1,feature_rule,node_2061,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C3H5,node_2061,generic_hydrocarbon_background,0.0
ETFE,Ethylene-TFE copolymer,C3H7,positive,1,43.05477522561,0.6580000000000001,0.6580000000000001,1,1,1,feature_rule,node_2062,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C3H7,node_2062,generic_hydrocarbon_background,0.0
ETFE,Ethylene-TFE copolymer,C4,negative,-1,48.0,0.6580000000000001,0.6580000000000001,1,1,1,feature_rule,node_2071,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C4,node_2071,generic_hydrocarbon_background,0.0
ETFE,Ethylene-TFE copolymer,C4H,negative,-1,49.00782503223,0.6580000000000001,0.6580000000000001,1,1,1,feature_rule,node_2072,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C4H,node_2072,generic_hydrocarbon_background,0.0
ETFE,Ethylene-TFE copolymer,C4H3,positive,1,51.02347509669,0.6580000000000001,0.6580000000000001,1,1,1,feature_rule,node_2063,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C4H3,node_2063,generic_hydrocarbon_background,0.0
ETFE,Ethylene-TFE copolymer,C4H5,positive,1,53.03912516115,0.6580000000000001,0.6580000000000001,1,1,1,feature_rule,node_2064,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C4H5,node_2064,generic_hydrocarbon_background,0.0
ETFE,Ethylene-TFE copolymer,C4H7,positive,1,55.05477522561,0.6580000000000001,0.6580000000000001,1,1,1,feature_rule,node_2065,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C4H7,node_2065,generic_hydrocarbon_background,0.0
ETFE,Ethylene-TFE copolymer,C4H9,positive,1,57.07042529007,0.6580000000000001,0.6580000000000001,1,1,1,feature_rule,node_2066,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C4H9,node_2066,generic_hydrocarbon_background,0.0
ETFE,Ethylene-TFE copolymer,C2H3F3,positive,1,84.01868458488,0.6579999999999999,0.488,4,1,4,recombination,node_7364,node_0043 + node_0083 | h_transfer_recombination | protonation,node_7364;node_7371;node_7455;node_7459,structural_candidate_only,0.1
ETFE,Ethylene-TFE copolymer,C3H3F5,positive,1,134.01549091034,0.6579999999999999,0.488,12,1,12,recombination,node_6258,node_0035 + node_0083 | h_transfer_recombination | protonation,node_6258;node_6265;node_6365;node_6369;node_7276;node_7283;node_7294;node_7301;node_7411;node_7415;node_7419;node_7423,structural_candidate_only,0.1
ETFE,Ethylene-TFE copolymer,C3H7F,positive,1,62.05317838834,0.6579999999999999,0.488,4,1,4,recombination,node_5956,node_0033 + node_0083 | h_transfer_recombination | protonation,node_5956;node_5964;node_6068;node_6072,structural_candidate_only,0.1
ETFE,Ethylene-TFE copolymer,C3HF5,positive,1,131.99984084588,0.6579999999999999,0.488,26,1,26,recombination,node_6255,node_0035 + node_0082 | dehydrogenative_coupling | protonation,node_2618;node_2622;node_3006;node_3010;node_3014;node_3018;node_3842;node_3950;node_4090;node_4093;node_4096;node_4099;node_4162;node_4270;node_5118;node_5226;node_6255;node_6262;node_7273;node_7280;node_7291;node_7298;node_8928;node_9076;node_9220;node_9224,structural_candidate_only,0.1
ETFE,Ethylene-TFE copolymer,C3HF5,negative,-1,131.99984084588,0.6579999999999999,0.488,28,1,28,recombination,node_6259,node_0035 + node_0083 | h_transfer_recombination | deprotonation,node_2619;node_2623;node_3007;node_3011;node_3015;node_3019;node_3843;node_3951;node_4163;node_4271;node_5119;node_5227;node_6259;node_6266;node_6366;node_6370;node_7277;node_7284;node_7295;node_7302;node_7412;node_7416;node_7420;node_7424;node_8929;node_9077;node_9221;node_9225,structural_candidate_only,0.1
ETFE,Ethylene-TFE copolymer,C4H2F6,positive,1,164.00606904084,0.6579999999999999,0.488,29,1,29,recombination,node_6143,node_0035 + node_0053 | dehydrogenative_coupling | protonation,node_2562;node_3502;node_3876;node_3880;node_3884;node_3984;node_3988;node_3992;node_4034;node_4196;node_4200;node_4204;node_4304;node_4308;node_4312;node_5474;node_6143;node_8924;node_8935;node_8942;node_9024;node_9028;node_9032;node_9083;node_9090;node_9172;node_9176;node_9271;node_9353,structural_candidate_only,0.1
ETFE,Ethylene-TFE copolymer,C4H3F5,positive,1,146.01549091034,0.6579999999999999,0.488,42,1,42,recombination,node_5632,node_0031 + node_0082 | dehydrogenative_coupling | protonation,node_2402;node_2406;node_2986;node_2990;node_2998;node_3002;node_3302;node_3410;node_3548;node_3552;node_3556;node_3560;node_3626;node_3734;node_3864;node_3972;node_4070;node_4074;node_4082;node_4086;node_4184;node_4292;node_5110;node_5218;node_5632;node_5640;node_7233;node_7241;node_7257;node_7265;node_7989;node_8201;node_8389;node_8397;node_8409;node_8417;node_8509;node_8513;node_8517;node_8521;node_8589;node_8765,structural_candidate_only,0.1
ETFE,Ethylene-TFE copolymer,C4H3F5,negative,-1,146.01549091034,0.6579999999999999,0.488,36,1,36,recombination,node_5637,node_0031 + node_0083 | h_transfer_recombination | deprotonation,node_2403;node_2407;node_2987;node_2991;node_2999;node_3003;node_3303;node_3411;node_3627;node_3735;node_5111;node_5219;node_5637;node_5645;node_5753;node_5757;node_7238;node_7246;node_7262;node_7270;node_7392;node_7396;node_7404;node_7408;node_7990;node_8202;node_8390;node_8398;node_8410;node_8418;node_8510;node_8514;node_8518;node_8522;node_8590;node_8766,structural_candidate_only,0.1
